text,entities
Cho tôi thông tin về nguồn gốc của cây ớt sừng,"[{""type"": ""CROP"", ""value"": ""ớt sừng"", ""start"": 39, ""end"": 46}]"
ánh sáng của khu U,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu U"", ""start"": 13, ""end"": 18}]"
Bệnh phấn trắng ở tiêu sọ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""tiêu sọ"", ""start"": 18, ""end"": 25}]"
Bệnh thối rễ ở bắp xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""bắp"", ""start"": 15, ""end"": 18}]"
Cách phòng trừ sâu hại chính cho cây nhãn lồng,"[{""type"": ""CROP"", ""value"": ""nhãn lồng"", ""start"": 37, ""end"": 46}]"
Bật tưới trong 5 phút,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""DURATION"", ""value"": ""5 phút"", ""start"": 15, ""end"": 21}]"
Bệnh phấn trắng ở cam Vinh xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cam Vinh"", ""start"": 18, ""end"": 26}]"
Xem nhiệt độ ở khu 4,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu 4"", ""start"": 15, ""end"": 20}]"
"cường độ ánh sáng khu U cao quá, tắt máy bơm","[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu U"", ""start"": 18, ""end"": 23}, {""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 37, ""end"": 44}]"
Đất trồng phù hợp cho cây ngô nếp,"[{""type"": ""CROP"", ""value"": ""ngô nếp"", ""start"": 26, ""end"": 33}]"
Cách trồng khoai lang mật,"[{""type"": ""CROP"", ""value"": ""khoai lang mật"", ""start"": 11, ""end"": 25}]"
Doanh thu tháng 6 bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng 6"", ""start"": 10, ""end"": 17}]"
Tắt tưới ở khu 4,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu 4"", ""start"": 11, ""end"": 16}]"
Đất trồng phù hợp cho cây na,"[{""type"": ""CROP"", ""value"": ""na"", ""start"": 26, ""end"": 28}]"
Bệnh loét ở cà phê Arabica xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cà phê Arabica"", ""start"": 12, ""end"": 26}]"
Kiểm tra lux khu 4,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 9, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu 4"", ""start"": 13, ""end"": 18}]"
Tắt bóng đèn khu F sau 30 phút,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""30 phút"", ""start"": 23, ""end"": 30}]"
Bật bóng đèn ở khu 3 trong 4 giờ,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu 3"", ""start"": 15, ""end"": 20}, {""type"": ""DURATION"", ""value"": ""4 giờ"", ""start"": 27, ""end"": 32}]"
Sâu đục thân ở ngô tím xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ngô tím"", ""start"": 15, ""end"": 22}]"
Tắt đèn chiếu sáng khu Q sau 2 giờ,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 19, ""end"": 24}, {""type"": ""DURATION"", ""value"": ""2 giờ"", ""start"": 29, ""end"": 34}]"
Dấu hiệu của nấm hương thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""nấm hương"", ""start"": 13, ""end"": 22}]"
Bệnh hại ở hoa lan xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""hoa lan"", ""start"": 11, ""end"": 18}]"
Bật máy tưới khu A 5 phút,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""5 phút"", ""start"": 19, ""end"": 25}]"
Bật hệ thống tưới ở khu E trong 3 giờ,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu E"", ""start"": 20, ""end"": 25}, {""type"": ""DURATION"", ""value"": ""3 giờ"", ""start"": 32, ""end"": 37}]"
Bật máy bơm ở khu V,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu V"", ""start"": 14, ""end"": 19}]"
Bọ trích ở bưởi Diễn xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""bưởi Diễn"", ""start"": 11, ""end"": 20}]"
Tắt đèn khu 5 sau 1 ngày,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu 5"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""1 ngày"", ""start"": 18, ""end"": 24}]"
Tắt bơm khu C sau 5 phút,"[{""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu C"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""5 phút"", ""start"": 18, ""end"": 24}]"
Bón phân cho giai đoạn kích thích ra hoa ở na như thế nào,"[{""type"": ""CROP"", ""value"": ""na"", ""start"": 43, ""end"": 45}]"
Cách trồng ớt,"[{""type"": ""CROP"", ""value"": ""ớt"", ""start"": 11, ""end"": 13}]"
Bệnh vàng lá ở cà phê chè xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cà phê chè"", ""start"": 15, ""end"": 25}]"
Dấu hiệu của chè Thái Nguyên thiếu kali,"[{""type"": ""CROP"", ""value"": ""chè Thái Nguyên"", ""start"": 13, ""end"": 28}]"
Sâu đục thân ở thanh long ruột đỏ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""thanh long ruột đỏ"", ""start"": 15, ""end"": 33}]"
Bệnh ở quất xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""quất"", ""start"": 7, ""end"": 11}]"
Bệnh ở nhãn Ido xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nhãn Ido"", ""start"": 7, ""end"": 15}]"
Cách phòng trừ sâu hại chính cho cây sầu riêng,"[{""type"": ""CROP"", ""value"": ""sầu riêng"", ""start"": 37, ""end"": 46}]"
Bật máy tưới ở khu T vì nhiệt độ thấp,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu T"", ""start"": 15, ""end"": 20}, {""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 24, ""end"": 32}]"
Kiểm tra nhiệt độ khu L,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu L"", ""start"": 18, ""end"": 23}]"
Bệnh loét ở đậu nành xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu nành"", ""start"": 12, ""end"": 20}]"
"nhiệt độ không khí khu 2 cao quá, tắt máy tưới","[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 2"", ""start"": 19, ""end"": 24}, {""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 38, ""end"": 46}]"
"ánh sáng khu K cao quá, tắt hệ thống tưới","[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu K"", ""start"": 9, ""end"": 14}, {""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 28, ""end"": 41}]"
Tắt máy bơm khu I sau 5 phút,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 12, ""end"": 17}, {""type"": ""DURATION"", ""value"": ""5 phút"", ""start"": 22, ""end"": 28}]"
Bón phân cho giai đoạn kích thích ra hoa ở rau răm như thế nào,"[{""type"": ""CROP"", ""value"": ""rau răm"", ""start"": 43, ""end"": 50}]"
Cho tôi thông tin về nguồn gốc của cây đậu đũa,"[{""type"": ""CROP"", ""value"": ""đậu đũa"", ""start"": 39, ""end"": 46}]"
Tắt tưới vườn bưởi sau 15 phút,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""vườn bưởi"", ""start"": 9, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""15 phút"", ""start"": 23, ""end"": 30}]"
Kiểm tra nhiệt độ đất khu Q,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 9, ""end"": 21}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 22, ""end"": 27}]"
Dấu hiệu của rau dền thiếu đạm,"[{""type"": ""CROP"", ""value"": ""rau dền"", ""start"": 13, ""end"": 20}]"
Tổng chi phí năm nay,"[{""type"": ""DATE"", ""value"": ""năm nay"", ""start"": 13, ""end"": 20}]"
Tôi muốn biết về giống đậu Hà Lan,"[{""type"": ""CROP"", ""value"": ""đậu Hà Lan"", ""start"": 23, ""end"": 33}]"
độ ẩm của khu S hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 10, ""end"": 15}]"
Đất trồng phù hợp cho cây gừng,"[{""type"": ""CROP"", ""value"": ""gừng"", ""start"": 26, ""end"": 30}]"
Kiểm tra độ ẩm không khí vườn xoài,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 9, ""end"": 24}, {""type"": ""AREA"", ""value"": ""vườn xoài"", ""start"": 25, ""end"": 34}]"
Bật bơm nước ở khu Q trong 20 phút,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 15, ""end"": 20}, {""type"": ""DURATION"", ""value"": ""20 phút"", ""start"": 27, ""end"": 34}]"
Bệnh ở bí ngô xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""bí ngô"", ""start"": 7, ""end"": 13}]"
Bật bóng đèn trong 10 phút,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""DURATION"", ""value"": ""10 phút"", ""start"": 19, ""end"": 26}]"
Cho tôi thông tin về nguồn gốc của cây hoa đào,"[{""type"": ""CROP"", ""value"": ""hoa đào"", ""start"": 39, ""end"": 46}]"
Tắt bơm nước vườn cam sau 3 giờ,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 13, ""end"": 21}, {""type"": ""DURATION"", ""value"": ""3 giờ"", ""start"": 26, ""end"": 31}]"
Dấu hiệu của cà phê Robusta thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""cà phê Robusta"", ""start"": 13, ""end"": 27}]"
Bón phân cho giai đoạn kích thích ra hoa ở mận như thế nào,"[{""type"": ""CROP"", ""value"": ""mận"", ""start"": 43, ""end"": 46}]"
Cho tôi thông tin về nguồn gốc của cây đu đủ,"[{""type"": ""CROP"", ""value"": ""đu đủ"", ""start"": 39, ""end"": 44}]"
Chi phí năm nay là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""năm nay"", ""start"": 8, ""end"": 15}]"
măng cụt cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""măng cụt"", ""start"": 0, ""end"": 8}]"
Dấu hiệu của quýt thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""quýt"", ""start"": 13, ""end"": 17}]"
khu Y có cường độ ánh sáng bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu Y"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 9, ""end"": 26}]"
Bật bơm nước trong 5 giờ,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""DURATION"", ""value"": ""5 giờ"", ""start"": 19, ""end"": 24}]"
Bệnh hại ở ngô xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ngô"", ""start"": 11, ""end"": 14}]"
Kiểm tra ánh sáng khu D,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu D"", ""start"": 18, ""end"": 23}]"
Xem nhiệt độ ở khu P,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu P"", ""start"": 15, ""end"": 20}]"
cường độ ánh sáng của khu X,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 22, ""end"": 27}]"
Xem nhiệt độ không khí ở khu R,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 4, ""end"": 22}, {""type"": ""AREA"", ""value"": ""khu R"", ""start"": 25, ""end"": 30}]"
Dấu hiệu của cà chua bi thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""cà chua bi"", ""start"": 13, ""end"": 23}]"
Bật đèn ở vườn cam,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 10, ""end"": 18}]"
nhiệt độ không khí ở khu B,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 21, ""end"": 26}]"
Đất trồng phù hợp cho cây bí ngô,"[{""type"": ""CROP"", ""value"": ""bí ngô"", ""start"": 26, ""end"": 32}]"
Bệnh hại ở gừng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""gừng"", ""start"": 11, ""end"": 15}]"
Chi phí tháng trước là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng trước"", ""start"": 8, ""end"": 19}]"
Dấu hiệu của mướp đắng thiếu kali,"[{""type"": ""CROP"", ""value"": ""mướp đắng"", ""start"": 13, ""end"": 22}]"
Bệnh loét ở cải bó xôi xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cải bó xôi"", ""start"": 12, ""end"": 22}]"
Đất trồng phù hợp cho cây hồ tiêu,"[{""type"": ""CROP"", ""value"": ""hồ tiêu"", ""start"": 26, ""end"": 33}]"
lúa bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""lúa"", ""start"": 0, ""end"": 3}]"
Dấu hiệu của su hào thiếu đạm,"[{""type"": ""CROP"", ""value"": ""su hào"", ""start"": 13, ""end"": 19}]"
Bật bóng đèn ở khu K trong 15 phút,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu K"", ""start"": 15, ""end"": 20}, {""type"": ""DURATION"", ""value"": ""15 phút"", ""start"": 27, ""end"": 34}]"
lux của khu R hiện tại,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu R"", ""start"": 8, ""end"": 13}]"
Tắt tưới ở khu Y,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu Y"", ""start"": 11, ""end"": 16}]"
ánh sáng vườn bưởi đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""vườn bưởi"", ""start"": 9, ""end"": 18}]"
kinh giới cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""kinh giới"", ""start"": 0, ""end"": 9}]"
khu E có nhiệt độ bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu E"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 9, ""end"": 17}]"
độ ẩm ở khu M,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu M"", ""start"": 8, ""end"": 13}]"
Bệnh vàng lá ở cây bông vải xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cây bông vải"", ""start"": 15, ""end"": 27}]"
"nhiệt độ đất khu 2 cao quá, tắt hệ thống tưới","[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu 2"", ""start"": 13, ""end"": 18}, {""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 32, ""end"": 45}]"
Kỹ thuật chăm sóc mít ruột đỏ,"[{""type"": ""CROP"", ""value"": ""mít ruột đỏ"", ""start"": 18, ""end"": 29}]"
Dấu hiệu của đậu nành thiếu kali,"[{""type"": ""CROP"", ""value"": ""đậu nành"", ""start"": 13, ""end"": 21}]"
Cho tôi thông tin về cây lúa,"[{""type"": ""CROP"", ""value"": ""lúa"", ""start"": 25, ""end"": 28}]"
Cho tôi thông tin về cây rau muống,"[{""type"": ""CROP"", ""value"": ""rau muống"", ""start"": 25, ""end"": 34}]"
Bật đèn chiếu sáng ở khu N trong 2 ngày,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu N"", ""start"": 21, ""end"": 26}, {""type"": ""DURATION"", ""value"": ""2 ngày"", ""start"": 33, ""end"": 39}]"
Cho tôi thông tin về nguồn gốc của cây cam sành,"[{""type"": ""CROP"", ""value"": ""cam sành"", ""start"": 39, ""end"": 47}]"
Bật đèn ở khu U vì độ ẩm đất thấp,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu U"", ""start"": 10, ""end"": 15}, {""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 19, ""end"": 28}]"
nhiệt độ đất của khu X hiện tại,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 17, ""end"": 22}]"
Bệnh ở hành tây xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""hành tây"", ""start"": 7, ""end"": 15}]"
Dấu hiệu của thanh long ruột trắng thiếu kali,"[{""type"": ""CROP"", ""value"": ""thanh long ruột trắng"", ""start"": 13, ""end"": 34}]"
Bệnh thối rễ ở nấm mỡ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nấm mỡ"", ""start"": 15, ""end"": 21}]"
"cường độ ánh sáng khu C cao quá, tắt bơm nước","[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu C"", ""start"": 18, ""end"": 23}, {""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 37, ""end"": 45}]"
cường độ ánh sáng của khu C,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu C"", ""start"": 22, ""end"": 27}]"
độ ẩm đất ở vườn xoài,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 0, ""end"": 9}, {""type"": ""AREA"", ""value"": ""vườn xoài"", ""start"": 12, ""end"": 21}]"
Tắt đèn chiếu sáng ở khu X,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 21, ""end"": 26}]"
độ ẩm không khí ở khu A,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 18, ""end"": 23}]"
cà tím cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""cà tím"", ""start"": 0, ""end"": 6}]"
Bệnh thối rễ ở chanh dây xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""chanh dây"", ""start"": 15, ""end"": 24}]"
Bật đèn ở vườn cam trong 1 giờ,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 10, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""1 giờ"", ""start"": 25, ""end"": 30}]"
Bệnh hại ở sapoche xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""sapoche"", ""start"": 11, ""end"": 18}]"
Bệnh vàng lá ở lúa cẩm xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""lúa cẩm"", ""start"": 15, ""end"": 22}]"
Đất trồng phù hợp cho cây lúa IR 50404,"[{""type"": ""CROP"", ""value"": ""lúa IR 50404"", ""start"": 26, ""end"": 38}]"
ánh sáng khu V đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu V"", ""start"": 9, ""end"": 14}]"
Dấu hiệu của bưởi Phúc Trạch thiếu kali,"[{""type"": ""CROP"", ""value"": ""bưởi Phúc Trạch"", ""start"": 13, ""end"": 28}]"
lux của khu 5,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu 5"", ""start"": 8, ""end"": 13}]"
Tắt bơm nước,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}]"
